route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
26809,4,10749140,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209422,135767,1,0
26809,4,10749141,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209421,135766,1,0
26809,4,10749142,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209420,135767,1,0
26809,4,10749143,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209423,135766,1,0
26809,4,10749144,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209422,135767,1,0
26809,4,10749145,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209421,135766,1,0
26809,4,10749146,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209420,135767,1,0
26809,4,10749147,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209423,135766,1,0
26809,4,10749148,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209422,135767,1,0
26809,4,10749149,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209421,135766,1,0
26809,4,10749150,Inman Park/Reynoldstown Station via Bull Run Drive,,0,1209420,135767,1,0
26809,4,10749151,Inman Park/Reynoldstown Station via Whites Mill Drive,,0,1209423,135766,1,0
26809,4,10749152,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749153,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749154,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749155,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749156,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749157,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749158,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749159,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749160,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749161,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749162,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749163,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749164,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749165,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749166,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749167,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749168,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749169,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749170,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749171,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749172,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749173,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749174,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749175,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26809,4,10749176,Rainbow Village via Bull Run Drive,,1,1209421,135769,1,0
26809,4,10749177,Rainbow Village via Whites Mill Drive,,1,1209420,135768,1,0
26809,4,10749178,Rainbow Village via Bull Run Drive,,1,1209423,135769,1,0
26809,4,10749179,Rainbow Village via Whites Mill Drive,,1,1209422,135768,1,0
26810,4,10749462,Avondale Station,,0,1210237,135770,1,0
26810,4,10749461,Avondale Station,,0,1210238,135770,1,0
26810,4,10749460,Avondale Station,,0,1210237,135770,1,0
26810,4,10749459,Avondale Station,,0,1210238,135770,1,0
26810,4,10749458,Avondale Station,,0,1210237,135770,1,0
26810,4,10749457,Avondale Station,,0,1210238,135770,1,0
26810,4,10749456,Avondale Station,,0,1210237,135770,1,0
26810,4,10749455,Avondale Station,,0,1210238,135770,1,0
26810,4,10749454,Avondale Station,,0,1210237,135770,1,0
26810,4,10749453,Avondale Station,,0,1210238,135770,1,0
26810,4,10749452,Avondale Station,,0,1210237,135770,1,0
26810,4,10749451,Avondale Station,,0,1210238,135770,1,0
26810,4,10749450,Avondale Station,,0,1210237,135770,1,0
26810,4,10749449,Avondale Station,,0,1210238,135770,1,0
26810,4,10749448,Avondale Station,,0,1210237,135770,1,0
26810,4,10749447,Avondale Station,,0,1210238,135770,1,0
26810,4,10749446,Avondale Station,,0,1210237,135770,1,0
26810,4,10749445,Avondale Station,,0,1210238,135770,1,0
26810,4,10749444,Avondale Station,,0,1210237,135770,1,0
26810,4,10749443,Avondale Station,,0,1210238,135770,1,0
26810,4,10749442,Avondale Station,,0,1210237,135770,1,0
26810,4,10749441,Avondale Station,,0,1210238,135770,1,0
26810,4,10749440,Avondale Station,,0,1210237,135770,1,0
26810,4,10749439,Avondale Station,,0,1210238,135770,1,0
26810,4,10749482,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749481,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749480,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749479,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749478,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749477,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749476,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749475,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749474,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749473,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749472,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749471,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749470,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749469,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749468,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749467,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749466,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749465,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749464,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749463,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749485,Royal Atlanta Business Park,,1,1210238,135771,1,0
26810,4,10749484,Royal Atlanta Business Park,,1,1210237,135771,1,0
26810,4,10749483,Royal Atlanta Business Park,,1,1210238,135771,1,0
26811,4,10750077,East Point Station,,0,1210256,135772,1,0
26811,4,10750076,East Point Station,,0,1210257,135772,1,0
26811,4,10750075,East Point Station,,0,1210256,135772,1,0
26811,4,10750074,East Point Station,,0,1210257,135772,1,0
26811,4,10750073,East Point Station,,0,1210258,135772,1,0
26811,4,10750072,East Point Station,,0,1210256,135772,1,0
26811,4,10750071,East Point Station,,0,1210257,135772,1,0
26811,4,10750070,East Point Station,,0,1210258,135772,1,0
26811,4,10750069,East Point Station,,0,1210256,135772,1,0
26811,4,10750068,East Point Station,,0,1210257,135772,1,0
26811,4,10750067,East Point Station,,0,1210258,135772,1,0
26811,4,10750066,East Point Station,,0,1210256,135772,1,0
26811,4,10750065,East Point Station,,0,1210257,135772,1,0
26811,4,10750064,East Point Station,,0,1210258,135772,1,0
26811,4,10750063,East Point Station,,0,1210256,135772,1,0
26811,4,10750062,East Point Station,,0,1210257,135772,1,0
26811,4,10750061,East Point Station,,0,1210258,135772,1,0
26811,4,10750060,East Point Station,,0,1210256,135772,1,0
26811,4,10750059,East Point Station,,0,1210257,135772,1,0
26811,4,10750058,East Point Station,,0,1210258,135772,1,0
26811,4,10750057,East Point Station,,0,1210256,135772,1,0
26811,4,10750056,East Point Station,,0,1210257,135772,1,0
26811,4,10750055,East Point Station,,0,1210258,135772,1,0
26811,4,10750054,East Point Station,,0,1210256,135772,1,0
26811,4,10750053,East Point Station,,0,1210257,135772,1,0
26811,4,10750052,East Point Station,,0,1210258,135772,1,0
26811,4,10750051,East Point Station,,0,1210256,135772,1,0
26811,4,10750050,East Point Station,,0,1210257,135772,1,0
26811,4,10750049,East Point Station,,0,1210258,135772,1,0
26811,4,10750048,East Point Station,,0,1210256,135772,1,0
26811,4,10750047,East Point Station,,0,1210257,135772,1,0
26811,4,10750046,East Point Station,,0,1210258,135772,1,0
26811,4,10750045,East Point Station,,0,1210256,135772,1,0
26811,4,10750044,East Point Station,,0,1210257,135772,1,0
26811,4,10750043,East Point Station,,0,1210258,135772,1,0
26811,4,10750042,East Point Station,,0,1210256,135772,1,0
26811,4,10750041,East Point Station,,0,1210257,135772,1,0
26811,4,10750040,East Point Station,,0,1210258,135772,1,0
26811,4,10750039,East Point Station,,0,1210256,135772,1,0
26811,4,10750038,East Point Station,,0,1210257,135772,1,0
26811,4,10750037,East Point Station,,0,1210258,135772,1,0
26811,4,10750036,East Point Station,,0,1210256,135772,1,0
26811,4,10750035,East Point Station,,0,1210257,135772,1,0
26811,4,10750034,East Point Station,,0,1210258,135772,1,0
26811,4,10750033,East Point Station,,0,1210256,135772,1,0
26811,4,10750032,East Point Station,,0,1210257,135772,1,0
26811,4,10750031,East Point Station,,0,1210258,135772,1,0
26811,4,10750089,East Point Station,,0,1210256,135772,1,0
26811,4,10750088,East Point Station,,0,1210257,135772,1,0
26811,4,10750087,East Point Station,,0,1210258,135772,1,0
26811,4,10750086,East Point Station,,0,1210256,135772,1,0
26811,4,10750085,East Point Station,,0,1210257,135772,1,0
26811,4,10750084,East Point Station,,0,1210258,135772,1,0
26811,4,10750083,East Point Station,,0,1210256,135772,1,0
26811,4,10750082,East Point Station,,0,1210257,135772,1,0
26811,4,10750081,East Point Station,,0,1210258,135772,1,0
26811,4,10750080,East Point Station,,0,1210256,135772,1,0
26811,4,10750079,East Point Station,,0,1210257,135772,1,0
26811,4,10750078,East Point Station,,0,1210258,135772,1,0
26811,4,10750091,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750090,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750130,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750108,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750107,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750106,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750105,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750104,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750103,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750102,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750149,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750148,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750147,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750146,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750145,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750144,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750143,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750142,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750141,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750140,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750139,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750138,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750137,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750136,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750135,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750134,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750133,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750132,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750131,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750129,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750128,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750127,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750126,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750125,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750124,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750123,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750122,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750121,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750120,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750119,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750118,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750117,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750116,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750115,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750114,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750113,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750112,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750111,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750110,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750109,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750101,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750100,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750099,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750098,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750097,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750096,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750095,Browns Mill Road,,1,1210258,135773,1,0
26811,4,10750094,Browns Mill Road,,1,1210256,135773,1,0
26811,4,10750093,Browns Mill Road,,1,1210257,135773,1,0
26811,4,10750092,Browns Mill Road,,1,1210258,135773,1,0
26812,4,10820845,East Point Station,,0,1210276,135774,1,0
26812,4,10820844,East Point Station,,0,1210277,135774,1,0
26812,4,10820843,East Point Station,,0,1210278,135774,1,0
26812,4,10820842,East Point Station,,0,1210276,135774,1,0
26812,4,10820841,East Point Station,,0,1210277,135774,1,0
26812,4,10820840,East Point Station,,0,1210278,135774,1,0
26812,4,10820839,East Point Station,,0,1210276,135774,1,0
26812,4,10820838,East Point Station,,0,1210277,135774,1,0
26812,4,10820837,East Point Station,,0,1210278,135774,1,0
26812,4,10820836,East Point Station,,0,1210276,135774,1,0
26812,4,10820835,East Point Station,,0,1210277,135774,1,0
26812,4,10820834,East Point Station,,0,1210278,135774,1,0
26812,4,10820833,East Point Station,,0,1210276,135774,1,0
26812,4,10820832,East Point Station,,0,1210277,135774,1,0
26812,4,10820831,East Point Station,,0,1210278,135774,1,0
26812,4,10820830,East Point Station,,0,1210276,135774,1,0
26812,4,10820829,East Point Station,,0,1210277,135774,1,0
26812,4,10820862,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820861,Oakland City Station,,1,1210277,135775,1,0
26812,4,10820860,Oakland City Station,,1,1210278,135775,1,0
26812,4,10820859,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820858,Oakland City Station,,1,1210277,135775,1,0
26812,4,10820857,Oakland City Station,,1,1210278,135775,1,0
26812,4,10820856,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820855,Oakland City Station,,1,1210277,135775,1,0
26812,4,10820854,Oakland City Station,,1,1210278,135775,1,0
26812,4,10820853,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820852,Oakland City Station,,1,1210277,135775,1,0
26812,4,10820851,Oakland City Station,,1,1210278,135775,1,0
26812,4,10820850,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820849,Oakland City Station,,1,1210277,135775,1,0
26812,4,10820848,Oakland City Station,,1,1210278,135775,1,0
26812,4,10820847,Oakland City Station,,1,1210276,135775,1,0
26812,4,10820846,Oakland City Station,,1,1210277,135775,1,0
26813,4,10750742,West End Station,,0,1210297,135776,1,0
26813,4,10750743,West End Station,,0,1210300,135776,1,0
26813,4,10750744,West End Station,,0,1210299,135776,1,0
26813,4,10750745,West End Station,,0,1210298,135776,1,0
26813,4,10750746,West End Station,,0,1210297,135776,1,0
26813,4,10750747,West End Station,,0,1210300,135776,1,0
26813,4,10750748,West End Station,,0,1210299,135776,1,0
26813,4,10750749,West End Station,,0,1210298,135776,1,0
26813,4,10750750,West End Station,,0,1210297,135776,1,0
26813,4,10750751,West End Station,,0,1210300,135776,1,0
26813,4,10750752,West End Station,,0,1210299,135776,1,0
26813,4,10750753,West End Station,,0,1210298,135776,1,0
26813,4,10750754,West End Station,,0,1210297,135776,1,0
26813,4,10750755,West End Station,,0,1210300,135776,1,0
26813,4,10750756,West End Station,,0,1210299,135776,1,0
26813,4,10750757,West End Station,,0,1210298,135776,1,0
26813,4,10750758,West End Station,,0,1210297,135776,1,0
26813,4,10750759,West End Station,,0,1210300,135776,1,0
26813,4,10750760,West End Station,,0,1210299,135776,1,0
26813,4,10750761,West End Station,,0,1210298,135776,1,0
26813,4,10750762,West End Station,,0,1210297,135776,1,0
26813,4,10750763,West End Station,,0,1210300,135776,1,0
26813,4,10750764,West End Station,,0,1210299,135776,1,0
26813,4,10750765,West End Station,,0,1210298,135776,1,0
26813,4,10750766,West End Station,,0,1210297,135776,1,0
26813,4,10750767,East Point Station,,1,1210300,135777,1,0
26813,4,10750768,East Point Station,,1,1210299,135777,1,0
26813,4,10750769,East Point Station,,1,1210298,135777,1,0
26813,4,10750770,East Point Station,,1,1210297,135777,1,0
26813,4,10750771,East Point Station,,1,1210300,135777,1,0
26813,4,10750772,East Point Station,,1,1210299,135777,1,0
26813,4,10750773,East Point Station,,1,1210298,135777,1,0
26813,4,10750774,East Point Station,,1,1210297,135777,1,0
26813,4,10750775,East Point Station,,1,1210300,135777,1,0
26813,4,10750776,East Point Station,,1,1210299,135777,1,0
26813,4,10750777,East Point Station,,1,1210298,135777,1,0
26813,4,10750778,East Point Station,,1,1210297,135777,1,0
26813,4,10750779,East Point Station,,1,1210300,135777,1,0
26813,4,10750780,East Point Station,,1,1210299,135777,1,0
26813,4,10750781,East Point Station,,1,1210298,135777,1,0
26813,4,10750782,East Point Station,,1,1210297,135777,1,0
26813,4,10750783,East Point Station,,1,1210300,135777,1,0
26813,4,10750784,East Point Station,,1,1210299,135777,1,0
26813,4,10750785,East Point Station,,1,1210298,135777,1,0
26813,4,10750786,East Point Station,,1,1210297,135777,1,0
26813,4,10750787,East Point Station,,1,1210300,135777,1,0
26813,4,10750788,East Point Station,,1,1210299,135777,1,0
26813,4,10750789,East Point Station,,1,1210298,135777,1,0
26813,4,10750790,East Point Station,,1,1210297,135777,1,0
26813,4,10750791,East Point Station,,1,1210300,135777,1,0
26813,4,10750792,East Point Station,,1,1210299,135777,1,0
26814,4,10751180,Welcome All Road,,0,1210325,135779,1,0
26814,4,10751179,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751178,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751177,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751176,Welcome All Road,,0,1210325,135779,1,0
26814,4,10751175,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751174,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751173,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751172,Welcome All Road,,0,1210325,135779,1,0
26814,4,10751171,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751170,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751169,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751168,Welcome All Road,,0,1210325,135779,1,0
26814,4,10751167,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751166,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751165,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751187,Welcome All Road,,0,1210325,135779,1,0
26814,4,10751164,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751163,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751162,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751161,Welcome All Road,,0,1210327,135779,1,0
26814,4,10751160,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751159,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751158,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751157,Welcome All Road,,0,1210327,135779,1,0
26814,4,10751156,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751155,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751154,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751153,Welcome All Road,,0,1210327,135779,1,0
26814,4,10751152,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751151,Welcome All Road,,0,1210329,135779,1,0
26814,4,10751186,Welcome All Road,,0,1210326,135779,1,0
26814,4,10751185,Welcome All Road,,0,1210327,135779,1,0
26814,4,10751184,Welcome All Road,,0,1210328,135779,1,0
26814,4,10751183,Camp Creek Marketplace,,0,1210329,135778,1,0
26814,4,10751182,Camp Creek Marketplace,,0,1210326,135778,1,0
26814,4,10751181,Camp Creek Marketplace,,0,1210327,135778,1,0
26814,4,10751225,College Park Station,,1,1210325,135780,1,0
26814,4,10751224,College Park Station,,1,1210328,135780,1,0
26814,4,10751223,College Park Station,,1,1210329,135780,1,0
26814,4,10751222,College Park Station,,1,1210326,135780,1,0
26814,4,10751221,College Park Station,,1,1210325,135780,1,0
26814,4,10751220,College Park Station,,1,1210328,135780,1,0
26814,4,10751219,College Park Station,,1,1210329,135780,1,0
26814,4,10751218,College Park Station,,1,1210326,135780,1,0
26814,4,10751217,College Park Station,,1,1210325,135780,1,0
26814,4,10751216,College Park Station,,1,1210328,135780,1,0
26814,4,10751215,College Park Station,,1,1210329,135780,1,0
26814,4,10751214,College Park Station,,1,1210326,135780,1,0
26814,4,10751213,College Park Station,,1,1210325,135780,1,0
26814,4,10751212,College Park Station,,1,1210328,135780,1,0
26814,4,10751211,College Park Station,,1,1210329,135780,1,0
26814,4,10751210,College Park Station,,1,1210326,135780,1,0
26814,4,10751209,College Park Station,,1,1210325,135780,1,0
26814,4,10751208,College Park Station,,1,1210328,135780,1,0
26814,4,10751207,College Park Station,,1,1210329,135780,1,0
26814,4,10751206,College Park Station,,1,1210326,135780,1,0
26814,4,10751205,College Park Station,,1,1210327,135780,1,0
26814,4,10751204,College Park Station,,1,1210328,135780,1,0
26814,4,10751203,College Park Station,,1,1210329,135780,1,0
26814,4,10751202,College Park Station,,1,1210326,135780,1,0
26814,4,10751201,College Park Station,,1,1210327,135780,1,0
26814,4,10751200,College Park Station,,1,1210328,135780,1,0
26814,4,10751199,College Park Station,,1,1210329,135780,1,0
26814,4,10751198,College Park Station,,1,1210326,135780,1,0
26814,4,10751197,College Park Station,,1,1210327,135780,1,0
26814,4,10751196,College Park Station,,1,1210328,135780,1,0
26814,4,10751195,College Park Station,,1,1210329,135780,1,0
26814,4,10751194,College Park Station,,1,1210326,135780,1,0
26814,4,10751193,College Park Station,,1,1210327,135780,1,0
26814,4,10751192,College Park Station,,1,1210328,135780,1,0
26814,4,10751191,College Park Station,,1,1210329,135780,1,0
26814,4,10751190,College Park Station,,1,1210326,135780,1,0
26814,4,10751189,College Park Station,,1,1210327,135780,1,0
26814,4,10751188,College Park Station,,1,1210328,135780,1,0
26815,4,10752005,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751953,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751952,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751951,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751950,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751949,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751948,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751947,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751946,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751945,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751944,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751943,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751942,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751941,Oakland City Station,,0,1210370,135781,1,0
26815,4,10752004,Oakland City Station,,0,1210368,135781,1,0
26815,4,10752003,Oakland City Station,,0,1210364,135781,1,0
26815,4,10752002,Oakland City Station,,0,1210369,135781,1,0
26815,4,10752001,Oakland City Station,,0,1210367,135781,1,0
26815,4,10752000,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751999,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751998,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751997,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751996,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751995,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751994,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751993,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751992,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751991,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751990,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751989,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751988,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751987,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751986,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751985,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751984,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751983,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751982,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751981,Oakland City Station,,0,1210367,135781,1,0
26815,4,10751980,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751979,Oakland City Station,,0,1210368,135781,1,0
26815,4,10751978,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751977,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751976,Oakland City Station,,0,1210366,135781,1,0
26815,4,10751975,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751974,Oakland City Station,,0,1210365,135781,1,0
26815,4,10751973,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751972,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751971,Oakland City Station,,0,1210366,135781,1,0
26815,4,10751970,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751969,Oakland City Station,,0,1210365,135781,1,0
26815,4,10751968,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751967,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751966,Oakland City Station,,0,1210366,135781,1,0
26815,4,10751965,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751964,Oakland City Station,,0,1210365,135781,1,0
26815,4,10751963,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751962,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751961,Oakland City Station,,0,1210366,135781,1,0
26815,4,10751960,Oakland City Station,,0,1210370,135781,1,0
26815,4,10751959,Oakland City Station,,0,1210365,135781,1,0
26815,4,10751958,Oakland City Station,,0,1210364,135781,1,0
26815,4,10751957,Oakland City Station,,0,1210369,135781,1,0
26815,4,10751956,Oakland City Station,,0,1210366,135781,1,0
26815,4,10752006,Oakland City Station,,0,1210365,135781,1,0
26815,4,10752007,Oakland City Station,,0,1210364,135781,1,0
26815,4,10752008,Oakland City Station,,0,1210366,135781,1,0
26815,4,10752009,Oakland City Station,,0,1210365,135781,1,0
26815,4,10752010,Oakland City Station,,0,1210364,135781,1,0
26815,4,10752011,Oakland City Station,,0,1210366,135781,1,0
26815,4,10752012,Oakland City Station,,0,1210365,135781,1,0
26815,4,10752013,Oakland City Station,,0,1210364,135781,1,0
26815,4,10752014,Oakland City Station,,0,1210366,135781,1,0
26815,4,10752015,Oakland City Station,,0,1210365,135781,1,0
26815,4,10752016,Oakland City Station,,0,1210364,135781,1,0
