stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
99971157,210917,WINDWARD PKWY @ ALDERMAN DR,0 WINDWARD PKY & ALDERMAN DR,34.092585,-84.24387,0,,,,,1
99971158,210918,PANOLA RD @ 2221,,33.72497,-84.167452,,,,,,0
99971160,210920,PANOLA RD @ CIRCLESTONE DR,,33.746083,-84.16542,0,,,,,1
99971161,210921,PANOLA RD @ BIFFLE DOWNS RD,,33.745636,-84.165573,,,,,,1
99971164,210923,HOLLY RD @ 231,231 HOLLY RD NW,33.761338,-84.437643,,,,,,0
99971165,210924,CLIFTON SPRINGS RD @ PANTHERSVILLE RD,,33.690925,-84.273116,,,,,,1
99971168,210927,IRENE KIDD PKWY @ GUS THORNHILL JR DR,IRENE KIDD PKY & GUS THORNHILL JR DR,33.677696,-84.437013,,,,,,1
99971169,210928,IRENE KIDD PKWY @ GUS THORNHILL JR DR,IRENE KIDD PKY & GUS THORNHILL JR DR,33.677598,-84.436937,,,,,,1
99971177,210936,DEFOORS FERRY RD @ 2788,2788 DEFOORS FERRY RD NW,33.820679,-84.447826,,,,,,0
99971181,210940,RAINBOW DR @ RAINBOW PKWY,RAINBOW DR & RAINBOW PKY,33.708031,-84.229862,,,,,,1
99971198,210957,CAMP CREEK PKWY @ AIRPORT DR,CAMP CREEK PKY & AIRPORT DR,33.649191,-84.462909,,,,,,1
99971201,210960,MEMORIAL DR @ MIDWAY RD,,33.75598,-84.266049,,,,,,1
99971202,210961,MEMORIAL DR @ COTTAGE GROVE AVE,MEMORIAL DR SE & COTTAGE GROVE AVE SE,33.747257,-84.306157,,,,,,1
99971203,210962,E PONCE DE LEON AVE @ PATTERSON AVE,,33.785867,-84.265733,,,,,,1
99971209,210966,BUFORD HWY @ WOODSIDE WAY,BUFORD HWY NE & WOODSIDE WAY,33.874826,-84.294506,0,,,,,0
99971210,210967,ALEXANDER DR @ 4325,,34.059364,-84.244941,,,,,,1
99971216,210972,MARIETTA BLVD NW @ ELAINE AVE NW,,33.79161,-84.429874,0,,,,,1
99971217,210973,MARIETTA BLVD @ TACOMA DR,MARIETTA BLVD NW & TACOMA DR NW,33.794828,-84.431938,,,,,,0
99971218,210974,MARIETTA BLVD @ 1595,1595 MARIETTA BLVD NW,33.798165,-84.433944,,,,,,0
99971219,210975,MARIETTA BLVD @ CARROLL DR,MARIETTA BLVD NW & CARROLL DR NW,33.802324,-84.436256,,,,,,0
99971220,210976,MARIETTA BLVD @ PLYMOUTH RD,MARIETTA BLVD NW & PLYMOUTH AVE NW,33.805545,-84.43725,,,,,,1
99971221,210977,MARIETTA BLVD @ PLYMOUTH RD,MARIETTA BLVD NW & PLYMOUTH AVE NW,33.805501,-84.437457,,,,,,0
99971222,210978,MARIETTA BLVD @ CARROLL DR,MARIETTA BLVD NW & CARROLL DR NW,33.802226,-84.43631,,,,,,1
99971223,210979,MARIETTA BLVD @ 1594,1594 MARIETTA BLVD NW,33.798272,-84.434183,,,,,,0
99971224,210980,MARIETTA BLVD @ TACOMA DR,MARIETTA BLVD NW & TACOMA DR NW,33.794935,-84.432112,,,,,,0
99971225,210981,MARIETTA BLVD @ ELAINE AVE,MARIETTA BLVD NW & ELAINE AVE NW,33.791786,-84.430271,0,,,,,1
99971240,210987,BULL RUN DR @ BATTLE FORREST DR,,33.702693,-84.287677,,,,,,0
99971243,210990,HOLCOMB BRIDGE RD @ OLD DOGWOOD RD,,34.022089,-84.326413,0,,,,,0
99971246,210995,FLAT SHOALS RD @ SHENFIELD LN,,33.587156,-84.519933,0,,,,,1
99971248,210997,WASHINGTON ST @ MALONE ST,0 WASHINGTON ST & W CHURCH ST,33.565434,-84.584402,0,,,,,1
99971256,211005,TED TURNER DR @ BROTHERTON ST,SPRING ST SW & BROTHERTON ST SW,33.74884,-84.39799,0,,,,,0
99971257,211006,WASHINGTON RD @ LAUREL RIDGE DR,0 WASHINGTON RD & LAUREL RIDGE DR,33.648561,-84.490401,0,,,,,0
99971259,211008,WINDWARD PLZ @ 3025,,34.092269,-84.240617,,,,,,0
99971260,211009,CENTRAL AVE @ BUFORD HWY,,33.90096,-84.277496,,,,,,1
99971261,211010,MORRIS RD @ 13300,,34.102819,-84.255926,,,,,,1
99971262,211011,MORRIS RD @ 13125,,34.102094,-84.256315,0,,,,,1
99971263,211012,NORTH POINT PKWY @ CYPRESS CT,NORTH POINT PKY & CYPRESS CT,34.072864,-84.256269,,,,,,1
99971264,211013,NORTH POINT PKWY @ CYPRESS CT,NORTH POINT PKY & CYPRESS CT,34.072596,-84.25652,,,,,,0
99971268,211018,BUFFINGTON RD @ AUGUSTA ST,,33.60555,-84.499744,0,,,,,1
99971272,211031,VIRGINIA AVE @ HOWELL SLADE CIR,,33.6597,-84.448486,,,,,,0
99971273,211030,VIRGINIA AVE @ HOWELL SLADE CIR,,33.659728,-84.446944,,,,,,0
99971274,211032,OTTLEY DR @ 195,195 OTTLEY DR NE,33.808758,-84.381138,0,,,,,0
99971276,211034,ARMOUR DR @ 205,205 ARMOUR DR NE,33.810861,-84.381187,0,,,,,0
99971278,211022,POLLARD BLVD SW @ BILL LUCAS DR SW,,33.734225,-84.390891,0,,,,,1
99971279,211021,POLLARD BLVD SW @ BILL LUCAS DR SW,,33.734449,-84.390805,,,,,,1
99971280,211023,ATLANTA IND PKWY @ 3201,3201 ATLANTA INDUSTRIAL PKY NW,33.792031,-84.495453,,,,,,0
99971281,211024,POWERS FERRY RD @ BRICKSTONE DR,POWERS FERRY RD NW & BRICKSTONE DR NW,33.90783,-84.42721,0,,,,,1
99971282,211025,POWERS FERRY RD NW @ BRICKSTONE DR NW,,33.90779,-84.42706,0,,,,,1
99971286,211029,HAYNES BRIDGE RD @ ROCK MILL RD,,34.052307,-84.285621,,,,,,1
99971287,211036,MARIETTA BLVD @ CHATTAHOOCHEE AVE,0 MARIETTA BLVD NW & CHATTAHOOCHEE AVE NW,33.810494,-84.438824,0,,,,,0
99971288,211037,MARIETTA BLVD @ CHATTAHOOCHEE AVE,MARIETTA BLVD NW & CHATTAHOOCHEE AVE NW,33.810288,-84.438693,,,,,,0
99971290,211039,BROWNTOWN RD NW @ 2571,,33.803814,-84.472548,,,,,,0
99971291,211040,RAINBOW DR @ 3181,,33.710469,-84.260064,,,,,,1
99971296,211045,OLD NATIONAL HWY @ MCGHEE LANDING,,33.584211,-84.469448,0,,,,,1
99971297,211044,OLD NATIONAL HWY @ HACKAMORE DR,,33.581984,-84.46944,,,,,,0
99971298,211043,OLD NATIONAL HWY @ CREEL RD,,33.573179,-84.468557,0,,,,,1
99971299,211047,OLD NATIONAL HWY @ THORNTON DR,,33.570704,-84.468563,,,,,,0
99971300,211048,OLD NATIONAL HWY @ HALLIE MILL RD,,33.566541,-84.468642,,,,,,0
99971301,211049,OLD NATIONAL HWY @ BETHSAIDA RD,,33.563291,-84.468731,0,,,,,0
99971302,211050,OLD NATIONAL HWY @ TOPAZ RD,,33.558197,-84.468225,,,,,,1
99971303,211051,JONESBORO RD @ OLD NATIONAL HWY,0 JONESBORO RD & GA-279,33.55123,-84.466342,0,,,,,0
99971304,211052,JONESBORO RD @ OLD JONESBORO RD,,33.555483,-84.501478,,,,,,0
99971305,211053,JONESBORO RD @ BETHSAIDA RD,,33.559458,-84.507759,0,,,,,0
99971307,211055,JONESBORO RD @ BUFFINGTON RD,,33.563072,-84.518337,0,,,,,0
99971308,211056,JONESBORO RD @ BETHSAIDA RD,,33.559206,-84.508329,0,,,,,1
99971309,211057,JONESBORO RD @ OLD JONESBORO RD,,33.55113,-84.470695,,,,,,0
99971310,211058,OLD NATIONAL HWY @ JONESBORO RD,,33.552167,-84.465564,0,,,,,1
99971311,211059,OLD NATIONAL HWY @ DALTON PARK,,33.55673,-84.467073,0,,,,,1
99971312,211060,OLD NATIONAL HWY @ BETHSAIDA RD,,33.563479,-84.468539,,,,,,1
99971313,211061,OLD NATIONAL HWY @ DODD RD,,33.566371,-84.468479,0,,,,,1
99971314,211062,OLD NATIONAL HWY @ THORNTON DR,,33.570543,-84.468421,,,,,,0
99971315,211063,OLD NATIONAL HWY @ CREEL RD,,33.572334,-84.468392,0,,,,,1
99971316,211064,OLD NATIONAL HWY @ HACKAMORE DR,,33.581599,-84.469309,0,,,,,1
99971317,211065,OLD NATIONAL HWY @ MCGHEE LNDG,OLD NATIONAL HWY & MCGHEE LANDING,33.585073,-84.469175,0,,,,,1
99971319,211067,PLEASANT HILL RD @ WILLOW PARK BLVD,,33.600071,-84.467813,,,,,,1
99971320,211068,PLEASANT HILL RD @ SURREY TRL,,33.59994,-84.465231,,,,,,1
99971324,211072,SCOFIELD RD @ BRITNEY FOREST DR,,33.607589,-84.463064,,,,,,0
99971325,211073,SCOFIELD RD @ BRITTANY TRL,,33.608788,-84.46299,,,,,,0
99971326,211074,SCOFIELD RD @ ORLY TER,,33.612361,-84.463029,,,,,,0
99971327,211075,SCOFIELD RD @ ROCHELLE WAY,,33.613936,-84.463053,,,,,,1
99971328,211076,GODBY RD @ OLD NATIONAL PKWY,GODBY RD & OLD NATIONAL PKY,33.616396,-84.468762,0,,,,,1
99971329,211077,GODBY RD @ OLD NATIONAL HWY,,33.616443,-84.472157,,,,,,1
99971332,211080,OLD NATIONAL HWY @ BIGWOOD TRL,,33.576776,-84.469049,0,,,,,1
99971333,211081,SURREY TRL @ MONTILLY CIR N,,33.602169,-84.465875,,,,,,0
99971334,211082,GODBY RD @ LIMETREE WAY,,33.61628,-84.464902,,,,,,1
99971335,211083,CHAMBLEE TUCKER RD @ BRITTS GATE LN,,33.864505,-84.218164,,,,,,1
99971336,211084,CHAMBLEE TUCKER RD @ BROWN RD,,33.860953,-84.219247,,,,,,1
99971337,211085,CHAMBLEE TUCKER RD @ MORGAN RD,,33.856781,-84.217946,0,,,,,1
99971341,211089,BUFORD HWY @ 4416,4405 BUFORD HWY NE,33.870552,-84.297705,0,,,,,1
99971342,211090,BUFORD HWY NE @ 4416,,33.870699,-84.297974,0,,,,,0
99971348,211096,HARPER RD SE @ 204,,33.697003,-84.381769,0,,,,,0
99971349,211097,HARPER RD SE @ 209,,33.696911,-84.382376,,,,,,0
99971353,600033,FORSYTH ST SW @ MITCHELL ST SW,,33.752301,-84.393936,0,,,,,1
99971356,211104,CAMPBELLTON RD SW @ 2605,,33.70272,-84.473596,,,,,,0
99971357,211107,CLEVEMONT RD @ 4203,,33.655338,-84.252293,,,,,,0
99971359,211109,WINDWARD CONCOURSE @ 1100,,34.095525,-84.239237,,,,,,1
99971360,211110,WINDWARD CONCOURSE @ 1100,,34.095462,-84.239641,,,,,,1
99971361,211111,INTERSTATE NORTH PKWY @ 5500,5500 INTERSTATE NORTH PKY NW,33.907809,-84.433715,,,,,,0
99971364,211114,SCOFIELD RD @ SHANCEY LN,,33.604643,-84.463134,,,,,,0
99971366,211116,POLLARD BLVDSW @ LITTLE ST SW,POLLARD BLVD SW & LITTLE ST,33.73299,-84.390901,,,,,,1
99971368,211120,JONESBORO RD @ PETERS RD,3650 JONESBORO RD & PETERS RD,33.55957,-84.514216,0,,,,,1
99971369,211121,JONESBORO RD @ PETERS RD,3650 JONESBORO RD & PETERS RD,33.559302,-84.514097,0,,,,,0
99971370,211122,JONESBORO RD @ MILES TER,,33.564119,-84.519355,0,,,,,1
99971371,211123,JONESBORO RD @ LESTER RD,,33.564621,-84.520315,,,,,,1
99971372,211124,BILL KENNEDY WAY SE @ FAITH AVE SE,,33.74199,-84.358268,0,,,,,1
99971373,211125,DONALD L HOLLOWELL PKWY @ FINLEY AVE,DONAL LEE HOLLOWELL PKWY & FINLEY AVE NW,33.773122,-84.422165,,,,,,1
99971374,211126,DONALD L HOLLOWELL PKWY @ FINLEY AVE,DONALD LEE HOLLOWELL PKY NW & FINLEY AVE NW,33.77331,-84.422479,0,,,,,1
99971375,211127,FELDWOOD RD @ ROYAL SOUTH PKWY,FELDWOOD RD & ROYAL SOUTH PKY,33.587665,-84.51587,,,,,,1
99971376,211128,OLD NATIONAL HWY @ WOODWARD RD,,33.578799,-84.469595,0,,,,,1
99971377,211129,OLD NATIONAL HWY @ WOODWARD RD,0 OLD NATIONAL HWY & WOODWARD RD,33.578944,-84.469381,0,,,,,1
99971380,211132,LAWRENCEVILLE HWY @ MONTREAL RD W,,33.825865,-84.256826,0,,,,,1
99971381,211133,PANOLA RD @ SHIREWICK DR,,33.71151,-84.166549,0,,,,,0
99971382,211134,PANOLA RD @ SHIREWICK DR,,33.711372,-84.166828,,,,,,0
99971387,211139,LAKEWOOD AVE SE @ OWEN ST SE,,33.704404,-84.380806,,,,,,1
99971388,211140,MONTREAL RD @ WINDFIELD CIR,,33.828431,-84.258519,,,,,,1
99971391,211143,SURREY TRL @ MONTILLY CIR S,,33.600935,-84.464571,,,,,,0
99971392,211144,SURREY TRL @ MONTILLY CIR S,,33.601007,-84.46443,,,,,,0
99971393,211145,HOWELL MILL RD NW @ NAWENCH DR NW,0 HOWELL MILL RD NW & NAWENCH DR NW,33.832451,-84.417916,0,,,,,1
99971396,211149,PERIMETER CTR PL NE @ MEADOW LANE RD,PERIMETER CENTER PL NE & MEADOW LANE RD,33.93136,-84.339149,,,,,,1
99971397,211150,PERIMETER CTR PL NE @ MEADOW LANE RD,PERIMETER CENTER PL NE & MEADOW LANE RD,33.931127,-84.339247,,,,,,1
99971506,211169,UNIVERSITY AVE SW @ 71,,33.721049,-84.389837,,,,,,0
99971507,211170,UNIVERSITY AVE SW @ 71,,33.721058,-84.390043,,,,,,1
99971508,211171,FULTON IND BLVD SW @ INTERCHANGE DR SW,FULTON INDUSTRIAL BLVD SW & INTERCHANGE DR SW,33.7686,-84.522151,0,,,,,1
99971509,211161,RUPERT RD @ CATALINA DR,,33.748322,-84.274784,,,,,,1
99971513,211162,SAN GABRIEL AVE @ MONTEREY DR,,33.747487,-84.268893,,,,,,0
99971514,211163,SAN GABRIEL AVE @ PASADENA DR,,33.746574,-84.269133,,,,,,0
99971527,211173,WINTERS CHAPEL RD @ 4830,4830 WINTERS CHAPEL RD NW,33.93785,-84.2683,0,,,,,1
99971529,211175,CECILIA DR SE @ BRANNEN RD SE,,33.717326,-84.326158,,,,,,0
99971530,211176,GRESHAM RD SE @ VICKI LN SE,0 GRESHAM RD SE & VICKI LN SE,33.711578,-84.309981,0,,,,,1
99971536,211181,BROOKSIDE PKWY @ ALEXANDER DR,BROOKSIDE PKY & ALEXANDER DR,34.060609,-84.246686,0,,,,,1
99971539,211182,HOGAN RD SW @ STONE RD SW,HOGAN RD SW & THORNBERRY LN SW,33.675302,-84.504148,,,,,,1
99971540,211183,2ND AVE @ TILSON RD,,33.720848,-84.308016,0,,,,,1
99971541,211184,2ND AVE @ TILSON RD,,33.720843,-84.30813,,,,,,0
99971558,211191,LAVISTA RD @ RESERVE WAY,LAVISTA RD & RESERVE CIR,33.831632,-84.275091,0,,,,,1
99971559,211192,CAMERON M ALEXANDER BLVD @ NORTHSIDE DR,KENNEDY ST NW & NORTHSIDE DR NW,33.768195,-84.404914,0,,,,,1
99971571,211194,JONESBORO RD SE @ CONSTITUTION RD SE,,33.693328,-84.366969,0,,,,,1
99971572,211195,OLD NATIONAL HWY @ HILLSIDE RD,,33.568632,-84.468636,0,,,,,0
99971573,211196,OLD NATIONAL HWY @ HILLSIDE RD,,33.569477,-84.468377,0,,,,,0
99971580,211201,BEECHER RD SW @ RECTOR DR SW,,33.733552,-84.456189,,,,,,0
99971583,211203,OLD HAPEVILLE RD SW @ 2672,,33.68208,-84.394062,,,,,,1
99971585,211205,CUSTER AVE SE @ BENTEEN PARK DR SE,,33.716989,-84.361603,,,,,,1
99971586,211206,BROWNS MILL RD SE @ GREENDALE DR SE,,33.699781,-84.37534,0,,,,,1
99971587,211207,RIVER RD @ OLD RIVER RD,,33.658207,-84.244288,,,,,,0
99971589,211209,REDWINE RD SW @ N COMMERCE DR,,33.659967,-84.504135,,,,,,0
99971590,211210,REDWINE RD SW @ N COMMERCE DR,,33.660341,-84.503481,0,,,,,0
99971596,211213,BRIARWOOD RD NE @ BUFORD HWY NE,,33.844274,-84.32629,,,,,,0
99971604,211221,PRINCETON LAKES PKWY SW @ REDWINE RD,PRINCETON LAKES PKY SW & REDWINE RD,33.659704,-84.50869,0,,,,,1
99971606,211223,PARKLAKE DR NE @ 2200,,33.85027,-84.24926,0,,,,,1
99971610,211225,HUTCHENS RD SE @ 916,,33.666018,-84.359809,,,,,,0
99971613,211228,LLOYD RD @ HF SHEPHERD DR,0 LLOYD RD & UNNAMED ST,33.711545,-84.285282,0,,,,,0
99971614,211230,WHITES MILL RD @ LLOYD RD,,33.711769,-84.285641,,,,,,1
99971618,211234,VIRGINIA AVE @ COLLEGE ST,,33.659697,-84.451407,,,,,,0
99971619,211235,VIRGINIA AVE @ COLLEGE ST,,33.65984,-84.451201,,,,,,0
99971627,211238,N PEACHTREE RD @ PEACHFORD RD,,33.929021,-84.295337,,,,,,1
99971635,211240,MARKETPLACE BLVD @ SHELBY LN,,33.656981,-84.501566,0,,,,,0
99971636,211241,SHELBY LN @ N COMMERCE DR,,33.656289,-84.503225,0,,,,,0
99971638,211247,RAINBOW DR @ WHIRLAWAY DR,,33.70895,-84.237401,,,,,,0
99971640,211249,MEMORIAL DR @ 5723,,33.800882,-84.204012,,,,,,0
99971649,211267,GREENBRIAR PKWY SW @ 3350,3350 GREENBRIAR PKY SW,33.684433,-84.49838,,,,,,1
99971650,211293,HILLANDALE DR @ HILLANDALE PARK DR,0 HILLANDALE DR & EMBARCADERO DR,33.70554,-84.135607,0,,,,,0
99971682,211309,UNIVERSITY AVE SW @ PRYOR RD SW,,33.721407,-84.392425,0,,,,,0
99971685,211312,PLANTATION DR @ DORSEY AVE,,33.679932,-84.463778,0,,,,,0
99971696,211314,FLAT SHOALS RD SE @ BRIGHTON BLVD SE,,33.721551,-84.3149,,,,,,0
99971735,211320,BULL RUN DR @ NORGATE LN,,33.703102,-84.28068,0,,,,,0
99971737,211322,OGLETHROPE AVE SW @ EVANS ST SW,OGLETHORPE AVE SW & EVANS ST SW,33.73591,-84.414967,,,,,,1
99971739,211324,I-85 ACCESS RD SOUTH (N.E. EXPY) @ SHALLOWFORD RD NE,,33.86717,-84.286738,,,,,,0
99971740,211325,MURPHY AVE SW @ ARDEN AVE SW,,33.717113,-84.424758,0,,,,,0
99971742,211327,RIVER RD @ SEABASS RD,0 RIVER RD & SEABASS RD,33.674194,-84.2738,0,,,,,0
99971760,211329,S HAIRSTON RD @ FIELDGREEN DR,,33.749622,-84.197473,0,,,,,0
99971761,211330,S HAIRSTON RD @ FIELDGREEN DR,0 S HAIRSTON RD & FIELDGREEN DR,33.749426,-84.197156,0,,,,,1
99971762,211331,MT VERNON RD @ VERNON RIDGE DR,,33.947898,-84.326336,0,,,,,0
99971769,211336,SW BROAD ST @ BROOKS DR,,33.560818,-84.586588,,,,,,0
99971770,211337,SW BROAD ST @ SENOIA RD,,33.562972,-84.584469,,,,,,0
99971771,211338,SW BROAD ST @ SMITH ST,,33.566405,-84.58184,0,,,,,1
99971772,211339,VIRGINIA AVE @ NORMAN BERRY DR,VIRGINIA AVE & BOBBY BROWN PKWY,33.659088,-84.428742,0,,,,,1
99971773,211340,VIRGINIA AVE @ NORMAN BERRY DR,0 VIRGINIA AVE & NORMAN BERRY DR,33.658976,-84.428375,0,,,,,1
99971774,211341,MCAFEE RD @ PINEDALE PL,,33.73151,-84.254113,,,,,,0
99971775,211342,MCAFEE RD @ PINEDALE PL,MCAFEE RD & PERIHELION PL,33.731447,-84.254254,,,,,,1
99971776,211343,MCAFEE RD @ SHAMROCK DR,,33.731557,-84.257167,,,,,,0
99971777,211344,MCAFEE RD @ BANDERA DR,,33.731549,-84.259406,,,,,,0
99971778,211345,MCAFEE RD @ ROSEWOOD RD,,33.731586,-84.26196,,,,,,0
99971779,211346,MCAFEE RD @ GLENDALE DR,,33.731605,-84.263318,,,,,,0
99971780,211347,MCAFEE RD @ SHANNON RIDGE CT,,33.731669,-84.265894,,,,,,1
99971781,211348,MCAFEE RD @ SHANNON RIDGE CT,,33.731606,-84.266198,,,,,,0
99971782,211349,MCAFEE RD @ MEADOW LN,,33.731732,-84.270827,0,,,,,0
99971783,211350,MCAFEE RD @ NICHOLS LN,,33.731635,-84.2711,,,,,,0
99971785,211352,2ND AVE SE @ GLENWOOD AVE SE,,33.740392,-84.309756,,,,,,1
99971795,211390,FLAT SHOALS AVE SE @ CLOVERDALE DR SE,,33.732149,-84.338233,0,,,,,0
99971797,211392,FLAT SHOALS RD SE @ FLAT SHOALS AVE S,FLAT SHOALS RD SE & FLAT SHOALS AVE SE,33.73077,-84.336331,,,,,,0
99971798,211393,FLAT SHOALS RD SE @ MAYNARD TER SE,,33.730654,-84.335646,,,,,,0
99971799,211394,FLAT SHOALS RD SE @ WINFIELD AVE SE,,33.730717,-84.333907,,,,,,1
99971800,211395,FLAT SHOALS RD SE @ WINFIELD AVE SE,0 FLAT SHOALS RD SE & WINFIELD AVE SE,33.730788,-84.333853,0,,,,,0
99971801,211396,FLAT SHOALS RD SE @ PAOLI AVE SE,0 FLAT SHOALS RD SE & CLIFTON RD SE,33.730834,-84.330776,0,,,,,1
99971802,211397,FLAT SHOALS RD SE @ ROCKLAND DR SE,,33.730511,-84.330234,,,,,,0
99971803,211398,UNITED AVE @ UNDERWOOD AVE,UNITED AVE SE & UNDERWOOD AVE SE,33.726506,-84.357054,0,,,,,1
99971804,211399,UNITED AVE @ WALKER AVE SE,UNITED AVE SE & LESTER AVE SE,33.727033,-84.359663,0,,,,,1
99971805,211400,UNITED AVE @ WALKER AVE SE,UNITED AVE SE & WALKER AVE SE,33.726899,-84.359619,0,,,,,1
99971806,211401,UNITED AVE SE @ TRESTLETREE CT,UNITED AVE SE & TRESTLETREE CT SE,33.727396,-84.362336,0,,,,,1
99971807,211402,UNITED AVE @ EDIE AVE SE,UNITED AVE SE & EDIE AVE SE,33.728057,-84.363738,0,,,,,0
99971808,211403,UNITED AVE @ HOME AVE SE,UNITED AVE SE & HOME AVE SE,33.729439,-84.364489,0,,,,,1
99971810,211405,HARPER RD SE @ BROWNS MILL RD SE,,33.69696,-84.373728,,,,,,0
99971811,211406,HARPER RD SE @ BURROUGHS AVE SE,,33.69688,-84.371208,,,,,,0
99971812,211407,JONESBORO RD SE @ MCWILLIAMS RD SE,,33.688817,-84.364023,0,,,,,1
99971813,211408,JONESBORO RD SE @ MCWILLIAMS RD SE,,33.688665,-84.363947,0,,,,,1
99971816,211411,ISA DR SE @ MORELAND AVE SE,,33.700602,-84.349678,0,,,,,0
99971817,211412,GRESHAM RD SE @ VICKI LN SE,,33.711104,-84.309382,0,,,,,1
99971818,211413,GRESHAM RD SE @ BOULDERVIEW RD SE,GRESHAM RD SE & BOULDERVIEW DR SE,33.706799,-84.308208,0,,,,,1
99971819,211414,GRESHAM RD SE @ PARKER RANCH RD SE,,33.706699,-84.308133,,,,,,1
99971820,211415,GRESHAM RD @ ZANE GREY DR,GRESHAM RD SE & ZANE GREY DR SE,33.705733,-84.30885,,,,,,1
99971821,211416,GRESHAM RD @ TALLY HO DR,GRESHAM RD SE & TALLY HO DR SE,33.704174,-84.308353,0,,,,,1
99971822,211417,GRESHAM RD @ WEE KIRK RD,GRESHAM RD SE & WEE KIRK RD SE,33.701069,-84.307472,,,,,,1
99971823,211418,GRESHAM RD @ CORRAL DR,GRESHAM RD SE & CORRAL DR SE,33.698956,-84.306125,,,,,,1
99971824,211419,GREEN FORREST DR @ GAY DR,,33.722821,-84.258848,0,,,,,0
99971825,211420,GRESHAM RD SE @ CORRAL DR SE,,33.699096,-84.306173,0,,,,,1
99971826,211421,GRESHAM RD SE @ COTTONWOOD DR,GRESHAM RD SE@COTTONWOOD DR & COTTONWOOD DR SE,33.698195,-84.305142,0,,,,,1
99971827,211422,GRESHAM RD SE @ CLIFTON CHURCH RD,GRESHAM RD SE & CLIFTON CHURCH RD SE,33.697326,-84.302215,,,,,,1
99971831,211426,VIRGINIA AVE @ INTERNATIONAL BLVD,0 VIRGINIA AVE & INTERNATIONAL BLVD,33.658972,-84.422827,0,,,,,1
99971833,211427,KENNARD LN @ GREEN FORREST DR,,33.725918,-84.259389,,,,,,0
99971834,211428,ASHFORD DUNWOODY RD @ HAMMOND DR,ASHFORD DUNWOODY RD NE@HAMMOND DR NE & HAMMOND DR NE,33.920737,-84.339278,,,,,,1
99971838,211432,MT VERNON RD @ CHAMBLEE DUNWOODY RD,,33.945901,-84.334431,0,,,,,1
99971844,211438,GREEN FORREST DR @ GAY DR,,33.721561,-84.262174,,,,,,0
99971845,211440,NORMAN BERRY DR @ S MARTIN ST,0 NORMAN BERRY DR & S MARTIN ST,33.668927,-84.428257,0,,,,,1
99971847,211442,NORMAN BERRY DR @ WILLINGHAM DR,,33.665529,-84.428373,,,,,,1
99971851,211446,MACON DR @ MOBLEY DR,MACON DR SW@MOBLEY DR & MOBLEY DR SE,33.686353,-84.389363,,,,,,0
99971852,211447,MACON DR @ LOIS LN,MACON DR SW & LOIS LN SE,33.684223,-84.388742,,,,,,0
99971853,211448,CORNELL BLVD @ WHITWORTH DR,CORNELL BLVD SW & WHITWORTH DR SW,33.75885,-84.518158,,,,,,0
99971854,211449,10TH ST NE @ CHARLES ALLEN DR,10TH ST NE & TAFT AVE NE,33.781728,-84.3729,0,,,,,1
99971855,211450,WILSON MILL RD @ BAKERS FERRY RD,WILSON MILL RD SW@BAKERS FERRY RD & BAKERS FERRY RD SW,33.755858,-84.514345,,,,,,1
99971856,211451,WASHINGTON RD @ CHURCH ST,0 WASHINGTON RD & CHURCH ST,33.67562,-84.444721,0,,,,,1
99971859,211355,MACON DR @ POLAR ROCK RD,MACON DR SE & POLAR ROCK RD SW,33.697829,-84.38985,,,,,,1
99971860,211356,MACON DR @ POLAR ROCK RD,0 MACON DR SE & MACON DR SW,33.697695,-84.390013,0,,,,,1
99971869,211364,NORTH AVE @ JETAL PL,NORTH AVE NW & CHARLOTTE PL NW,33.768504,-84.449386,,,,,,0
99971871,211366,NORTH AVE @ PELTON PL,NORTH AVE NW & PELTON PL NW,33.768528,-84.452615,,,,,,0
99971873,211368,NORTH AVE @ BAKER RD,NORTH AVE NW & BAKER RD NW,33.770135,-84.456402,,,,,,0
99971877,211372,NORTH AVE @ PELTON PL,NORTH AVE NW & PELTON PL NW,33.768465,-84.452735,,,,,,0
99971879,211374,JOSEPH E BOONE BLVD NW @ W LAKE AVE NW,,33.76352,-84.44123,0,,,,,1
99971883,211378,JOSEPH E BOONE BLVD NW @ HOLLY RD NW,0 JOSEPH E BOONE BLVD NW & HOLLY RD NW,33.763495,-84.437353,0,,,,,1
99971886,211381,JOSEPH E BOONE BLVD @ HOLLY RD/ST,0 JOSEPH E BOONE BLVD NW & HOLLY RD NW,33.763647,-84.438016,0,,,,,1
99971888,211453,GREEN FORREST DR @ 2312,,33.721765,-84.259772,,,,,,0
99971891,211456,NORTHSIDE DR NW @ NORTH AVE NW,,33.769108,-84.40467,0,,,,,1
99971892,211457,MCDANIEL ST SW @ NORTHSIDE DR SW,0 MCDANIEL ST SW & NORTHSIDE DR SW,33.745825,-84.406087,0,,,,,1
99971893,211458,NORTHSIDE DR @ NORTH AVE,NORTHSIDE DR NW & NORTH AVE NW,33.769725,-84.404774,0,,,,,1
99971894,211459,TURNER HILL RD @ STONECREST CONCOURSE,,33.694517,-84.088626,0,,,,,1
99971895,211460,HILL ST SE @ DALTON ST SE,HILL ST SE@ DALTON ST SE & DALTON ST SE,33.720053,-84.378785,,,,,,1
